N-gramm,Count
purse alive,1
chaff i,1
choughs from,1
my choughs,1
scared my,1
and scared,1
a against,1
purses and,1
festival purses,1
their festival,1
cut most,1
picked and,1
i picked,1
can disliken,1
own seeming,1
dearer by,1
hot brain,1
more knavery,1
therein am,1
i constant,1
profession aside,1
aside aside,1
aside here,1
brain every,1
king withal,1
every lane,1
end every,1
every shop,1
shop church,1
church session,1
session hanging,1
withal i,1
honesty to,1
without boot,1
anything extempore,1
boot is,1
this exchange,1
exchange sure,1
year connive,1
connive at,1
at us,1
extempore the,1
heels if,1
prince himself,1
of iniquity,1
iniquity stealing,1
stealing away,1
his clog,1
clog at,1
hanging yields,1
man work,1
work autolycus,1
pranks too,1
done let,1
go whistle,1
whistle i,1
all every,1
word yea,1
son pranks,1
man neither,1
and shepherd,1
neither to,1
sevensix indeed,1
indeed was,1
furthest off,1
blood had,1
the dearer,1
has with,1
things all,1
secret things,1
those secret,1
her those,1
found about,1
show those,1
punished by,1
be punished,1
blood has,1
blood your,1
being none,1
then shepherd,1
sevensix go,1
me shepherd,1
blood clown,1
sevensix see,1
boot what,1
been without,1
seeming that,1
o perdita,1
no hat,1
hat stage,1
to perdita,1
come farewell,1
friend camillo,1
autolycus adieu,1
perdita what,1
me son,1
we twain,1
twain forgot,1
forgot pray,1
word florizel,1
do next,1
next shall,1
son florizel,1
now meet,1
exchange had,1
undescried camillo,1
fear eyes,1
eyes over,1
over you,1
you shipboard,1
shipboard get,1
get undescried,1
play so,1
florizel should,1
so lies,1
part perdita,1
camillo no,1
remedy have,1
done there,1
there camillo,1
this escape,1
escape and,1
bound wherein,1
is requisite,1
open ear,1
ear a,1
quick eye,1
nimble hand,1
necessary for,1
good nose,1
requisite also,1
prevail to,1
smell out,1
out work,1
the unjust,1
unjust man,1
doth thrive,1
thrive what,1
exeunt florizel,1
better camillo,1
speed the,1
swifter speed,1
the swifter,1
camillo the,1
the florizel,1
on camillo,1
speed us,1
fortune speed,1
florizel fortune,1
longing camillo,1
whose sight,1
sicilia for,1
review sicilia,1
shall review,1
whose company,1
nose with,1
gold show,1
purse to,1
eye will,1
beauty once,1
once is,1
shrewdly to,1
better paulina,1
has obtain,1
obtain your,1
too this,1
verse flow,1
creature would,1
she begin,1
begin a,1
a sect,1
sect might,1
might quench,1
flow with,1
your verse,1
doth boast,1
writ so,1
itself above,1
better gone,1
grave give,1
what seen,1
seen now,1
yourself have,1
writing now,1
equall thus,1
is colder,1
colder than,1
that theme,1
theme had,1
been nor,1
be equall,1
all professors,1
professors else,1
make proselytes,1
and gentleman,1
friends bring,1
our embracement,1
embracement still,1
strange leontes,1
exeunt cleomenes,1
cleomenes lords,1
he thus,1
proselytes of,1
thus should,1
should steal,1
steal upon,1
us paulina,1
eightfive had,1
our jewel,1
honour friends,1
assisted with,1
yourself assisted,1
cleomenes yourself,1
go cleomenes,1
women gentleman,1
man men,1
woman more,1
women will,1
eightfive women,1
women paulina,1
not women,1
how not,1
follow gentleman,1
bid follow,1
who she,1
of who,1
boast itself,1
every present,1
full a,1
former but,1
madam cleomenes,1
done yet,1
remedy but,1
choose you,1
queen she,1
young as,1
as walk,1
eye paulina,1
walk your,1
queen ghost,1
ghost it,1
take joy,1
arms paulina,1
true paulina,1
cleomenes eightfour,1
affront his,1
o hermione,1
cleomenes eightthree,1
eightthree never,1
never paulina,1
spirit leontes,1
eightthree then,1
lords bear,1
oath paulina,1
you tempt,1
picture affront,1
tempt him,1
over much,1
much cleomenes,1
eightfour unless,1
unless another,1
like hermione,1
marry till,1
breath never,1
then paulina,1
eightfour his,1
and accident,1
accident what,1
what train,1
train leontes,1
few and,1
mean gentleman,1
princess say,1
eightfour one,1
most peerless,1
peerless piece,1
sun shone,1
shone bright,1
bright on,1
on gentleman,1
by need,1
fram but,1
visitation fram,1
a visitation,1
sudden tells,1
of circumstance,1
approach so,1
greatness his,1
father greatness,1
presence gentleman,1
high presence,1
beheld access,1
fairest i,1
florizel son,1
himself prince,1
out himself,1
gives out,1
hour he,1
month between,1
free leave,1
interpreters of,1
afresh within,1
thy offices,1
offices so,1
so rarely,1
rarely kind,1
as interpreters,1
my slackness,1
thee stir,1
slackness welcome,1
spring to,1
too expos,1
expos this,1
this paragon,1
fearful at,1
stir afresh,1
gentleman wrongs,1
times something,1
his measur,1
wish ability,1
ability he,1
had himself,1
and waters,1
waters your,1
your throne,1
measur to,1
good gentleman,1
say than,1
the sceptres,1
sceptres and,1
them living,1
living florizel,1
brother good,1
least the,1
dreadful neptune,1
neptune to,1
execute the,1
daughter his,1
tears proclaim,1
proclaim his,1
parting with,1
a prosperous,1
prosperous have,1
for visiting,1
greet a,1
visiting your,1
best train,1
train i,1
your sicilian,1
sicilian shores,1
shores dismiss,1
lov leontes,1
and lov,1
is fear,1
honour lord,1
noble honour,1
that noble,1
smalus that,1
the smalus,1
eightsix where,1
libya florizel,1
from libya,1
person leontes,1
adventure of,1
less the,1
pains much,1
her pains,1
worth her,1
something his,1
worn times,1
between their,1
father image,1
prince for,1
did print,1
print your,1
father off,1
off conceiving,1
conceiving you,1
image is,1
to wedlock,1
so hit,1
hit in,1
very air,1
something wildly,1
wildly by,1
us perform,1
wedlock prince,1
with florizel,1
upon worn,1
when talk,1
their births,1
births paulina,1
eightfive prithee,1
more cease,1
cease thou,1
dies to,1
of sure,1
cleomenes with,1
sure when,1
gentleman thy,1
speeches will,1
may unfurnish,1
unfurnish me,1
reason they,1
perform before,1
before most,1
princess o,1
greetings that,1
misery i,1
leontes once,1
eightsix by,1
here touch,1
touch sicilia,1
all greetings,1
king at,1
o alas,1
at friend,1
can send,1
send his,1
but infirmity,1
infirmity which,1
which waits,1
bearing misery,1
though bearing,1
whom though,1
father whom,1
brave father,1
your brave,1
amity too,1
society amity,1
own society,1
couple do,1
gracious couple,1
wonder as,1
begetting wonder,1
stood begetting,1
might thus,1
earth might,1
couple that,1
leave paulina,1
my free,1
ado remember,1
evil with,1
penitence than,1
than done,1
done trespass,1
trespass at,1
last do,1
done forget,1
them forgive,1
down more,1
forgive yourself,1
yourself cleomenes,1
cleomenes leontes,1
leontes whilst,1
remember her,1
virtues i,1
more penitence,1
paid down,1
rogue for,1
be matter,1
officious for,1
am proof,1
proof against,1
what shame,1
shame else,1
else belongs,1
cleomenes sir,1
indeed paid,1
done enough,1
sorrow no,1
fault could,1
make which,1
not redeem,1
redeem indeed,1
forget my,1
my blemishes,1
blemishes in,1
bitter upon,1
so kill,1
kill she,1
kill i,1
me sorely,1
sorely to,1
as bitter,1
thought now,1
still think,1
but seldom,1
seldom leontes,1
cleomenes not,1
spoken a,1
thousand things,1
time more,1
unparallel paulina,1
be unparallel,1
perfect woman,1
something good,1
took something,1
are took,1
or from,1
wedded all,1
paulina true,1
hopes out,1
bred his,1
man bred,1
the companion,1
destroy the,1
and destroy,1
heirless it,1
that heirless,1
far officious,1
me rogue,1
benefit and,1
man does,1
comfort we,1
our strange,1
strange sights,1
sights he,1
daughter nor,1
gone else,1
does when,1
eightzero comfort,1
is performed,1
performed and,1
and remain,1
remain as,1
your pawn,1
before toward,1
comfort good,1
example autolycus,1
nothing let,1
done what,1
remember and,1
and alive,1
alive clown,1
that gold,1
in pawn,1
eightzero after,1
promised autolycus,1
son hang,1
moiety are,1
business autolycus,1
eightzero in,1
case be,1
pitiful one,1
flayed out,1
the go,1
eightzero we,1
are blessed,1
blind ones,1
good which,1
my advancement,1
advancement i,1
two moles,1
moles these,1
these blind,1
ones aboard,1
say even,1
aboard him,1
shore them,1
the complaint,1
complaint they,1
king concerns,1
him nothing,1
occasion gold,1
double occasion,1
courted now,1
am courted,1
booties in,1
drops booties,1
she drops,1
fortune would,1
see fortune,1
exeunt shepherd,1
provided to,1
was provided,1
bids us,1
he bids,1
let before,1
blessed clown,1
even blessed,1
more benefit,1
kindness better,1
coals fear,1
treasure from,1
squar me,1
counsel then,1
then even,1
queen full,1
full eyes,1
taken treasure,1
lips leontes,1
know in,1
they yielded,1
yielded paulina,1
thou truth,1
truth no,1
such wives,1
wives therefore,1
had squar,1
the memory,1
oppose against,1
great alexander,1
to leontes,1
dir care,1
for issue,1
issue the,1
crown will,1
heir great,1
alexander left,1
who hast,1
his to,1
worthiest so,1
his successor,1
successor was,1
best paulina,1
paulina who,1
one worse,1
better us,1
her sainted,1
rift to,1
dull part,1
you chose,1
i shriek,1
shriek that,1
ears should,1
should rift,1
mine paulina,1
sainted spirit,1
eightthree stars,1
stars stars,1
stars and,1
eyes else,1
else dead,1
dead coals,1
what dull,1
ghost that,1
the ghost,1
incense me,1
would incense,1
cause paulina,1
had just,1
power she,1
eightthree had,1
and begin,1
offenders now,1
we offenders,1
corpse and,1
her corpse,1
possess her,1
again possess,1
spirit again,1
their dir,1
contrary oppose,1
better cleomenes,1
what holier,1
devour incertain,1
incertain what,1
more holy,1
holy than,1
rejoice the,1
former queen,1
holier than,1
may drop,1
for royalty,1
royalty repair,1
repair for,1
present comfort,1
for future,1
future good,1
and devour,1
issue may,1
be contrary,1
state nor,1
those would,1
him wed,1
wed again,1
again paulina,1
paulina dion,1
dion if,1
most sovereign,1
of issue,1
sovereign name,1
name consider,1
consider little,1
what dangers,1
dangers by,1
highness fail,1
majesty again,1
sweet fellow,1
fellow dion,1
who on,1
shall is,1
as monstrous,1
monstrous to,1
reason as,1
my antigonus,1
antigonus to,1
life did,1
none worthy,1
did perish,1
perish with,1
infant is,1
lord should,1
should to,1
heavens be,1
found which,1
lost child,1
his lost,1
heir till,1
leontes shall,1
oracle that,1
apollo said,1
divine apollo,1
for has,1
purposes for,1
secret purposes,1
their secret,1
fulfill their,1
have fulfill,1
gone besides,1
respecting her,1
worthy respecting,1
wants but,1
clown wants,1
my clown,1
pour it,1
with knacks,1
knacks i,1
pedlar silken,1
silken treasury,1
treasury and,1
have pour,1
her acceptance,1
load my,1
acceptance you,1
nothing marted,1
marted with,1
your lass,1
lass interpretation,1
interpretation should,1
my she,1
handed love,1
rustics habited,1
tells much,1
like satyrs,1
satyrs they,1
to shep,1
shep stage,1
hereafter stage,1
gone is,1
fair shepherd,1
and handed,1
shepherd your,1
does take,1
mind from,1
from feasting,1
feasting sooth,1
sooth when,1
should abuse,1
abuse and,1
your lack,1
seem hath,1
given already,1
already but,1
deliver o,1
me breathe,1
breathe my,1
ancient sir,1
hath sometime,1
or bounty,1
sometime lov,1
as dove,1
dove down,1
or ethiopian,1
ethiopian tooth,1
tooth or,1
and up,1
are pack,1
gifts she,1
the gifts,1
trifles as,1
such trifles,1
she prizes,1
florizel old,1
her polixenes,1
holding her,1
happy holding,1
of happy,1
reply at,1
a reply,1
straited for,1
were straited,1
bounty you,1
habited like,1
twelve rustics,1
fann snow,1
but bowling,1
saltiers and,1
dance which,1
a gallimaufry,1
gallimaufry of,1
of gambols,1
gambols because,1
bowling will,1
hair they,1
please plentifully,1
plentifully servant,1
shepherd away,1
here has,1
much homely,1
homely foolery,1
themselves saltiers,1
themselves all,1
with twelve,1
a meddler,1
any thread,1
thread any,1
any toys,1
toys for,1
pedlar money,1
money a,1
meddler that,1
made themselves,1
doth utter,1
servant master,1
three carters,1
carters three,1
three shepherds,1
shepherds three,1
foolery already,1
already i,1
we weary,1
are pleased,1
squier servant,1
shepherd leave,1
your prating,1
prating since,1
since these,1
these good,1
pleased let,1
polixenes you,1
but quickly,1
quickly now,1
now shepherd,1
shepherd servant,1
servant why,1
door sir,1
the squier,1
half by,1
twelve foot,1
jumps twelve,1
but jumps,1
danced before,1
hath danced,1
report sir,1
polixenes servant,1
herdsmen polixenes,1
of herdsmen,1
threes of,1
four threes,1
us pray,1
that refresh,1
weary those,1
you weary,1
the fann,1
snow that,1
any silk,1
grown incapable,1
shall florizel,1
polixenes methinks,1
methinks a,1
guest that,1
table pray,1
father grown,1
incapable of,1
neither does,1
of reasonable,1
reasonable affairs,1
affairs is,1
not stupid,1
stupid with,1
and altering,1
does nor,1
he neither,1
one being,1
shepherd come,1
of yet,1
enough then,1
on contract,1
contract us,1
these witnesses,1
witnesses florizel,1
daughter yours,1
polixenes knows,1
yours shepherd,1
polixenes soft,1
soft swain,1
swain awhile,1
awhile beseech,1
father polixenes,1
altering rheums,1
rheums can,1
speak hear,1
should choose,1
my white,1
beard you,1
offer him,1
wrong something,1
something unfilial,1
unfilial reason,1
choose himself,1
hear know,1
good reason,1
father whose,1
fair posterity,1
posterity hold,1
hold some,1
counsel in,1
polixenes by,1
age florizel,1
most have,1
than most,1
indeed than,1
strength indeed,1
ampler strength,1
and ampler,1
childish polixenes,1
being childish,1
did being,1
again does,1
estate lies,1
own estate,1
dispute his,1
man dispute,1
from man,1
can dream,1
daughter one,1
that bolted,1
imperial monarch,1
florizel do,1
witness florizel,1
neighbour too,1
too polixenes,1
earth the,1
i crown,1
monarch thereof,1
you profess,1
thereof most,1
worthy were,1
fairest youth,1
ever made,1
made eye,1
eye swerve,1
profess polixenes,1
protestation let,1
his shepherd,1
follows this,1
bolted by,1
the northern,1
northern blasts,1
blasts twice,1
twice florizel,1
polixenes what,1
how prettily,1
your protestation,1
prettily the,1
swain seems,1
wash the,1
hand was,1
fair before,1
out but,1
swerve had,1
had force,1
knowledge more,1
shepherd take,1
the pattern,1
pattern of,1
own thoughts,1
purity of,1
his perdita,1
perdita shepherd,1
hands a,1
not prize,1
bargain and,1
friends unknown,1
unknown you,1
her portion,1
portion equal,1
equal his,1
nor mean,1
well nothing,1
affection camillo,1
sound affection,1
this shows,1
offer polixenes,1
fairly offer,1
polixenes fairly,1
perdition florizel,1
own perdition,1
service or,1
and condemn,1
commend them,1
all commend,1
employ them,1
her employ,1
prize them,1
silk any,1
my any,1
yield all,1
tawdry lace,1
whispering clamour,1
clamour your,1
more clown,1
done come,1
you promised,1
a tawdry,1
lace and,1
well they,1
sweet gloves,1
gloves mopsa,1
sixone have,1
was cozened,1
cozened by,1
lost all,1
are whispering,1
guests is,1
has paid,1
plackets where,1
no manners,1
manners left,1
left among,1
among maids,1
maids will,1
their plackets,1
bear their,1
our guests,1
faces is,1
bed or,1
to whistle,1
whistle off,1
these secrets,1
secrets but,1
money clown,1
autolycus sixone,1
are cozeners,1
longed to,1
doleful tune,1
tune how,1
usurer wife,1
was brought,1
twenty at,1
she longed,1
eat adders,1
cozeners abroad,1
adders heads,1
and toads,1
toads carbonadoed,1
carbonadoed autolycus,1
you mopsa,1
sixtwo very,1
very doleful,1
true mopsa,1
ballad in,1
some i,1
buy some,1
ballads clown,1
here ballads,1
charge autolycus,1
many parcels,1
me many,1
here clown,1
sixtwo fear,1
wary autolycus,1
be wary,1
behoves men,1
it behoves,1
abroad therefore,1
again mopsa,1
hath paid,1
sixtwo bless,1
and stomachers,1
noses perfume,1
perfume for,1
lady chamber,1
chamber golden,1
golden quoifs,1
quoifs and,1
stomachers for,1
faces and,1
my lads,1
lads to,1
their dears,1
dears pins,1
pins and,1
steel what,1
for noses,1
for faces,1
liars dorcas,1
snow cyprus,1
think sister,1
sister clown,1
dir lawn,1
lawn as,1
as driven,1
driven snow,1
cyprus black,1
masks for,1
was crow,1
crow gloves,1
gloves as,1
as damask,1
damask roses,1
roses masks,1
what maids,1
maids lack,1
lack from,1
and gloves,1
am it,1
also be,1
the bondage,1
of certain,1
certain ribands,1
ribands and,1
gloves clown,1
to heel,1
was promised,1
promised them,1
feast but,1
late now,1
now mopsa,1
dorcas sixone,1
enthralled as,1
being enthralled,1
money of,1
shouldst take,1
mopsa thou,1
with mopsa,1
perdita clown,1
buy perdita,1
cry come,1
lasses cry,1
your lasses,1
lads or,1
buy lads,1
buy buy,1
buy come,1
buy of,1
heel come,1
old autolycus,1
from marrying,1
duck my,1
secrets tell,1
o whither,1
becomes thy,1
oath full,1
full woll,1
woll thou,1
thy secrets,1
tell mopsa,1
fits not,1
sixthree me,1
